PUMA10,PUMA00,FREQUENCY,SUM_H7V001,PERCPOP10
G06003737,G0606111,5,0.00000000000,0.00000000000
G06003737,G0606112,1082,122756.00000000000,0.95568634778
G06003738,G0605100,770,112225.00000000000,0.85406503756
G06003738,G0606104,13,16.00000000000,0.00012176467
G06003738,G0606109,300,19160.00000000000,0.14581319777
G06003738,G0606111,1,0.00000000000,0.00000000000
G06003738,G0606112,4,0.00000000000,0.00000000000
G06003739,G0606108,2,74.00000000000,0.00044448983
G06003739,G0606109,5,0.00000000000,0.00000000000
G06003739,G0606110,2361,166409.00000000000,0.99955551017
G06003739,G0606111,1,0.00000000000,0.00000000000
G06003739,G0606117,5,0.00000000000,0.00000000000
G06003740,G0605300,11,527.00000000000,0.00409708617
G06003740,G0606109,1,0.00000000000,0.00000000000
G06003740,G0606110,4,0.00000000000,0.00000000000
G06003740,G0606111,1567,128101.00000000000,0.99590291383
G06003740,G0606112,3,0.00000000000,0.00000000000
G06003740,G0606113,2,0.00000000000,0.00000000000
G06003740,G0606117,2,0.00000000000,0.00000000000
G06003741,G0605300,3,13.00000000000,0.00009059739
G06003741,G0605417,1,0.00000000000,0.00000000000
G06003741,G0606113,1296,141557.00000000000,0.98651492766
G06003741,G0606114,13,1922.00000000000,0.01339447495
G06003741,G0606115,3,0.00000000000,0.00000000000
G06003742,G0606113,4,0.00000000000,0.00000000000
G06003742,G0606114,1279,131781.00000000000,1.00000000000
G06003743,G0605300,1170,123952.00000000000,0.99955647665
G06003743,G0606111,9,55.00000000000,0.00044352335
G06003743,G0606112,1,0.00000000000,0.00000000000
G06003743,G0606113,2,0.00000000000,0.00000000000
G06003744,G0605415,30,795.00000000000,0.00466048786
G06003744,G0605416,31,5631.00000000000,0.03301032342
G06003744,G0605417,1993,164157.00000000000,0.96232918872
G06003745,G0605422,646,122254.00000000000,1.00000000000
G06003746,G0605415,9,5.00000000000,0.00004552449
G06003746,G0605418,555,109033.00000000000,0.99273429178
G06003746,G0605422,29,793.00000000000,0.00722018374
G06003747,G0605419,1308,158277.00000000000,1.00000000000
G06003747,G0606125,22,0.00000000000,0.00000000000
G06003748,G0605411,2,0.00000000000,0.00000000000
G06003748,G0605419,8,0.00000000000,0.00000000000
G06003748,G0605420,1525,111902.00000000000,0.62949399488
G06003748,G0605500,2,286.00000000000,0.00160886564
G06003748,G0606122,1,0.00000000000,0.00000000000
G06003748,G0606125,1134,65577.00000000000,0.36889713948
G06003749,G0605419,1,0.00000000000,0.00000000000
G06003749,G0605500,1199,108716.00000000000,0.95620739698
G06003749,G0606124,31,4979.00000000000,0.04379260302
G06003749,G0606125,1,0.00000000000,0.00000000000
G06003750,G0605421,1285,165531.00000000000,0.95730801039
G06003750,G0605422,46,3099.00000000000,0.01792230775
G06003750,G0605423,104,4283.00000000000,0.02476968186
G06003750,G0605424,8,0.00000000000,0.00000000000
G06003751,G0605421,49,4832.00000000000,0.03261933533
G06003751,G0605423,963,143301.00000000000,0.96738066467
G06003752,G0605900,1,0.00000000000,0.00000000000
G06003752,G0606113,1,0.00000000000,0.00000000000
G06003752,G0606114,11,3878.00000000000,0.02263111516
G06003752,G0606115,1645,167279.00000000000,0.97620173089
G06003752,G0606116,12,0.00000000000,0.00000000000
G06003752,G0606119,14,200.00000000000,0.00116715395
G06003753,G0605900,1083,110073.00000000000,0.99850323845
G06003753,G0606000,1,0.00000000000,0.00000000000
G06003753,G0606113,8,46.00000000000,0.00041727898
G06003753,G0606115,3,119.00000000000,0.00107948257
G06003754,G0606000,5,45.00000000000,0.00033088235
G06003754,G0606110,40,3109.00000000000,0.02286029412
G06003754,G0606117,1751,132846.00000000000,0.97680882353
G06003754,G0606118,5,0.00000000000,0.00000000000
G06003755,G0605900,52,1534.00000000000,0.01265634798
G06003755,G0606000,1239,105549.00000000000,0.87083759612
G06003755,G0606116,121,13353.00000000000,0.11016963137
G06003755,G0606117,12,222.00000000000,0.00183162272
G06003755,G0606118,9,546.00000000000,0.00450480182
G06003756,G0605900,2,0.00000000000,0.00000000000
G06003756,G0606115,4,41.00000000000,0.00034934944
G06003756,G0606116,999,117314.00000000000,0.99959952625
G06003756,G0606118,1,6.00000000000,0.00005112431
G06003756,G0606119,5,0.00000000000,0.00000000000
G06003757,G0605701,6,0.00000000000,0.00000000000
G06003757,G0606115,2,0.00000000000,0.00000000000
G06003757,G0606116,4,0.00000000000,0.00000000000
G06003757,G0606119,1945,156629.00000000000,1.00000000000
G06003757,G0606120,1,0.00000000000,0.00000000000
G06003758,G0605424,184,10921.00000000000,0.07094783343
G06003758,G0605600,34,86.00000000000,0.00055869551
G06003758,G0606120,4,0.00000000000,0.00000000000
G06003758,G0606123,1407,142685.00000000000,0.92694731371
G06003758,G0606124,4,238.00000000000,0.00154615734
G06003759,G0605420,4,0.00000000000,0.00000000000
G06003759,G0605500,14,680.00000000000,0.00601823170
G06003759,G0606122,10,0.00000000000,0.00000000000
G06003759,G0606123,1,0.00000000000,0.00000000000
G06003759,G0606124,995,112310.00000000000,0.99398176830
G06003760,G0605420,2,0.00000000000,0.00000000000
G06003760,G0605600,2,0.00000000000,0.00000000000
G06003760,G0606122,2100,138043.00000000000,1.00000000000
G06003761,G0605424,12,127.00000000000,0.00101317123
G06003761,G0605600,1704,125219.00000000000,0.99896289560
G06003761,G0606121,2,3.00000000000,0.00002393318
G06003761,G0606122,9,0.00000000000,0.00000000000
G06003762,G0605424,3,0.00000000000,0.00000000000
G06003762,G0605701,14,0.00000000000,0.00000000000
G06003762,G0606120,1499,112822.00000000000,1.00000000000
G06003763,G0605701,1302,141698.00000000000,0.99353526855
G06003763,G0606116,3,2.00000000000,0.00001402328
G06003763,G0606118,12,878.00000000000,0.00615621932
G06003763,G0606119,2,0.00000000000,0.00000000000
G06003763,G0606120,9,42.00000000000,0.00029448885
G06003763,G0606121,2,0.00000000000,0.00000000000
G06003764,G0605703,11,0.00000000000,0.00000000000
G06003764,G0606116,6,203.00000000000,0.00127579879
G06003764,G0606118,1423,158911.00000000000,0.99871163177
G06003764,G0607605,6,2.00000000000,0.00001256945
G06003765,G0605703,1833,128664.00000000000,0.98901555041
G06003765,G0606118,33,1426.00000000000,0.01096138916
G06003765,G0606121,4,3.00000000000,0.00002306043
G06003766,G0605702,1308,101939.00000000000,0.99733883829
G06003766,G0605703,1,0.00000000000,0.00000000000
G06003766,G0606121,19,272.00000000000,0.00266116171
G06003767,G0605424,1983,175236.00000000000,0.98836986317
G06003767,G0605600,12,0.00000000000,0.00000000000
G06003767,G0606120,4,13.00000000000,0.00007332288
G06003767,G0606121,40,2048.00000000000,0.01155117373
G06003767,G0606123,4,1.00000000000,0.00000564022
G06003768,G0605424,1,0.00000000000,0.00000000000
G06003768,G0605600,256,20088.00000000000,0.18023579235
G06003768,G0606121,1318,91364.00000000000,0.81974626303
G06003768,G0606122,7,2.00000000000,0.00001794462
G06003769,G0605702,456,89590.00000000000,0.88998162221
G06003769,G0605703,5,61.00000000000,0.00060597030
G06003769,G0606121,266,11014.00000000000,0.10941240749
G06003900,G0603200,4989,150865.00000000000,1.00000000000
G06004101,G0601201,2193,104847.00000000000,1.00000000000
G06004101,G0601202,2,0.00000000000,0.00000000000
G06004102,G0601202,2161,147562.00000000000,1.00000000000
G06004701,G0603100,4196,104190.00000000000,0.99591844538
G06004701,G0603401,33,427.00000000000,0.00408155462
G06004702,G0603100,2952,151176.00000000000,1.00000000000
G06005301,G0603001,2954,123619.00000000000,0.70652751662
G06005301,G0603002,1007,51348.00000000000,0.29347248338
G06005302,G0602900,1143,148111.00000000000,0.90752620969
G06005302,G0603001,4,2.00000000000,0.00001225468
G06005302,G0603002,581,15090.00000000000,0.09246153563
G06005303,G0603002,7460,132156.00000000000,1.00000000000
G06005500,G0601000,2769,136484.00000000000,1.00000000000
G06005700,G0600700,6537,102004.00000000000,1.00000000000
G06005901,G0607601,2222,174237.00000000000,0.98055624339
G06005901,G0607607,104,3455.00000000000,0.01944375661
G06005902,G0607602,1114,105909.00000000000,1.00000000000
G06005903,G0606900,7,322.00000000000,0.00161990572
G06005903,G0607300,170,11715.00000000000,0.05893538991
G06005903,G0607601,4,0.00000000000,0.00000000000
G06005903,G0607602,2,0.00000000000,0.00000000000
G06005903,G0607607,3380,186740.00000000000,0.93944470437
G06005904,G0606900,44,2.00000000000,0.00000998437
G06005904,G0607300,1919,166961.00000000000,0.83350057161
G06005904,G0607502,51,0.00000000000,0.00000000000
G06005904,G0607603,642,33320.00000000000,0.16633967840
G06005904,G0607607,78,30.00000000000,0.00014976562
G06005905,G0606802,98,10535.00000000000,0.05335338833
G06005905,G0607300,194,20152.00000000000,0.10205766319
G06005905,G0607400,127,4971.00000000000,0.02517510141
G06005905,G0607502,31,6793.00000000000,0.03440242686
G06005905,G0607602,2,0.00000000000,0.00000000000
G06005905,G0607603,2044,155006.00000000000,0.78501142021
G06005906,G0606108,20,0.00000000000,0.00000000000
G06005906,G0606110,1,0.00000000000,0.00000000000
G06005906,G0606802,62,5250.00000000000,0.02965984396
G06005906,G0607000,24,842.00000000000,0.00475687402
G06005906,G0607604,2347,170915.00000000000,0.96558328202
G06005907,G0606802,113,5652.00000000000,0.02980713958
G06005907,G0607000,1581,133362.00000000000,0.70331559601
G06005907,G0607604,500,48713.00000000000,0.25689936135
G06005907,G0607605,14,1892.00000000000,0.00997790306
G06005908,G0606118,7,13.00000000000,0.00007305710
G06005908,G0606801,23,2651.00000000000,0.01489802914
G06005908,G0607000,5,0.00000000000,0.00000000000
G06005908,G0607605,2434,175279.00000000000,0.98502891375
G06005909,G0606801,925,123796.00000000000,0.84689109778
G06005909,G0607000,6,0.00000000000,0.00000000000
G06005909,G0607100,15,942.00000000000,0.00644424225
G06005909,G0607605,78,9548.00000000000,0.06531807329
G06005909,G0607606,86,11891.00000000000,0.08134658667
G06005910,G0606801,444,55829.00000000000,0.29296565476
G06005910,G0606802,1304,119056.00000000000,0.62475270905
G06005910,G0607000,23,142.00000000000,0.00074515257
G06005910,G0607400,127,15529.00000000000,0.08148925563
G06005910,G0607501,4,0.00000000000,0.00000000000
G06005910,G0607604,5,9.00000000000,0.00004722798
G06005910,G0607605,1,0.00000000000,0.00000000000
G06005911,G0606802,35,1908.00000000000,0.01383370552
G06005911,G0607400,1447,113784.00000000000,0.82497607378
G06005911,G0607502,43,1540.00000000000,0.01116556944
G06005911,G0607603,327,20692.00000000000,0.15002465126
G06005912,G0606801,47,6071.00000000000,0.03637398520
G06005912,G0607100,241,19211.00000000000,0.11510140499
G06005912,G0607200,62,4445.00000000000,0.02663191636
G06005912,G0607605,34,3681.00000000000,0.02205446212
G06005912,G0607606,1544,133497.00000000000,0.79983823133
G06005913,G0606801,39,5457.00000000000,0.03413035456
G06005913,G0607100,1187,145648.00000000000,0.91094335374
G06005913,G0607400,12,1278.00000000000,0.00799314516
G06005913,G0607501,57,7012.00000000000,0.04385597328
G06005913,G0607606,25,492.00000000000,0.00307717325
G06005914,G0606900,1,0.00000000000,0.00000000000
G06005914,G0607200,2480,185365.00000000000,0.97435910914
G06005914,G0607605,116,1612.00000000000,0.00847337353
G06005914,G0607606,46,3266.00000000000,0.01716751733
G06005915,G0607602,1468,100044.00000000000,1.00000000000
G06005915,G0607603,1,0.00000000000,0.00000000000
G06005916,G0607100,34,5098.00000000000,0.03362353252
G06005916,G0607501,1224,144657.00000000000,0.95407597942
G06005916,G0607606,26,1865.00000000000,0.01230048806
G06005917,G0607502,1486,164526.00000000000,0.99830103273
G06005917,G0607603,12,280.00000000000,0.00169896727
G06005918,G0606900,1133,109113.00000000000,0.61487008120
G06005918,G0607200,2,0.00000000000,0.00000000000
G06005918,G0607606,808,53328.00000000000,0.30051223677
G06005918,G0607607,422,15016.00000000000,0.08461768203
G06006101,G0601601,321,8762.00000000000,0.07058387575
G06006101,G0601602,1593,115374.00000000000,0.92941612425
G06006102,G0601601,1100,65859.00000000000,0.58559551861
G06006102,G0601602,666,46606.00000000000,0.41440448139
G06006103,G0601601,5490,111831.00000000000,1.00000000000
G06006501,G0608004,2,6.00000000000,0.00003329301
G06006501,G0608005,5199,180212.00000000000,0.99996670699
G06006502,G0608003,2,0.00000000000,0.00000000000
G06006502,G0608004,3998,131017.00000000000,1.00000000000
G06006503,G0608002,1485,127500.00000000000,1.00000000000
G06006503,G0608004,1,0.00000000000,0.00000000000
G06006504,G0608002,1322,126833.00000000000,1.00000000000
G06006505,G0608001,1690,96848.00000000000,0.55054487161
G06006505,G0608002,1315,79065.00000000000,0.44945512839
G06006506,G0608002,965,40487.00000000000,0.27420927870
G06006506,G0608003,1456,107163.00000000000,0.72579072130
G06006507,G0607900,1,0.00000000000,0.00000000000
G06006507,G0608003,3422,144045.00000000000,1.00000000000
G06006507,G0608004,2,0.00000000000,0.00000000000
G06006508,G0607802,7,0.00000000000,0.00000000000
G06006508,G0607900,1306,180958.00000000000,0.99235544442
G06006508,G0608001,33,249.00000000000,0.00136549092
G06006508,G0608003,175,1145.00000000000,0.00627906467
G06006509,G0607900,8,0.00000000000,0.00000000000
G06006509,G0608001,1889,108383.00000000000,0.91957543568
G06006509,G0608003,186,9479.00000000000,0.08042456432
G06006510,G0607801,159,14045.00000000000,0.09543903997
G06006510,G0607802,1361,112336.00000000000,0.76334923418
G06006510,G0607900,96,12138.00000000000,0.08248053166
G06006510,G0608001,361,7846.00000000000,0.05331539392
G06006510,G0608003,63,797.00000000000,0.00541580027
G06006511,G0607801,786,111825.00000000000,0.67953937774
G06006511,G0607802,686,51989.00000000000,0.31592732134
G06006511,G0608001,31,746.00000000000,0.00453330092
G06006512,G0607700,317,35751.00000000000,0.35585527298
G06006512,G0607801,46,1368.00000000000,0.01361668243
G06006512,G0607802,52,6240.00000000000,0.06211118300
G06006512,G0608001,738,57106.00000000000,0.56841686159
G06006513,G0607700,1032,112678.00000000000,0.77560797649
G06006513,G0607801,2,0.00000000000,0.00000000000
G06006513,G0608001,317,32599.00000000000,0.22439202351
G06006514,G0604403,1,0.00000000000,0.00000000000
G06006514,G0607700,2,0.00000000000,0.00000000000
G06006514,G0607801,7,0.00000000000,0.00000000000
G06006514,G0607802,2,0.00000000000,0.00000000000
G06006514,G0608001,1389,148672.00000000000,1.00000000000
G06006515,G0608002,1,0.00000000000,0.00000000000
G06006515,G0608004,3043,105483.00000000000,0.70268127769
G06006515,G0608005,762,44632.00000000000,0.29731872231
G06006701,G0601502,1246,105079.00000000000,1.00000000000
G06006701,G0601602,2,0.00000000000,0.00000000000
G06006702,G0601503,523,15622.00000000000,0.14090630299
G06006702,G0601504,549,49587.00000000000,0.44726160840
G06006702,G0601506,609,45659.00000000000,0.41183208861
G06006703,G0601402,2,58.00000000000,0.00053030996
G06006703,G0601503,497,44470.00000000000,0.40660144464
G06006703,G0601504,789,64842.00000000000,0.59286824541
G06006704,G0601401,3,0.00000000000,0.00000000000
G06006704,G0601402,48,38.00000000000,0.00031746562
G06006704,G0601501,1096,76750.00000000000,0.64119701248
G06006704,G0601504,403,42910.00000000000,0.35848552190
G06006705,G0601401,1540,103525.00000000000,0.99311224735
G06006705,G0601501,229,718.00000000000,0.00688775265
G06006706,G0601401,786,51092.00000000000,0.43805032795
G06006706,G0601501,652,65543.00000000000,0.56194967205
G06006706,G0601602,2,0.00000000000,0.00000000000
G06006707,G0601401,1256,32367.00000000000,0.28467519218
G06006707,G0601402,730,41388.00000000000,0.36401695720
G06006707,G0601403,666,31457.00000000000,0.27667153336
G06006707,G0601504,110,8486.00000000000,0.07463631726
G06006707,G0601506,5,0.00000000000,0.00000000000
G06006708,G0601402,1138,63724.00000000000,0.47891896767
G06006708,G0601403,54,3903.00000000000,0.02933307280
G06006708,G0601505,712,63712.00000000000,0.47882878143
G06006708,G0601506,48,1719.00000000000,0.01291917810
G06006709,G0601403,1376,137826.00000000000,1.00000000000
G06006709,G0601505,9,0.00000000000,0.00000000000
G06006709,G0601506,2,0.00000000000,0.00000000000
G06006710,G0601403,21,1082.00000000000,0.00708848155
G06006710,G0601505,905,92061.00000000000,0.60311709752
G06006710,G0601506,582,59499.00000000000,0.38979442093
G06006711,G0601403,5,33.00000000000,0.00030985625
G06006711,G0601505,235,27698.00000000000,0.26007267537
G06006711,G0601506,1739,78770.00000000000,0.73961746838
G06006712,G0601503,1345,108214.00000000000,0.99124301548
G06006712,G0601700,11,956.00000000000,0.00875698452
G06007101,G0604405,16882,139447.00000000000,1.00000000000
G06007102,G0604406,676,26373.00000000000,0.16280031606
G06007102,G0604407,3751,135623.00000000000,0.83719968394
G06007103,G0604405,640,5565.00000000000,0.03331417693
G06007103,G0604406,2978,131560.00000000000,0.78756749638
G06007103,G0604407,583,29921.00000000000,0.17911832669
G06007104,G0604100,8,115.00000000000,0.00104246929
G06007104,G0604200,8,142.00000000000,0.00128722295
G06007104,G0604300,185,11393.00000000000,0.10327697956
G06007104,G0604405,2746,29463.00000000000,0.26708063273
G06007104,G0604406,5029,69159.00000000000,0.62692290260
G06007104,G0606101,21,43.00000000000,0.00038979287
G06007105,G0604404,2005,137401.00000000000,1.00000000000
G06007106,G0604200,2,0.00000000000,0.00000000000
G06007106,G0604300,37,3563.00000000000,0.03470646107
G06007106,G0604403,1047,76042.00000000000,0.74070971450
G06007106,G0604404,331,23056.00000000000,0.22458382443
G06007106,G0608001,1,0.00000000000,0.00000000000
G06007107,G0604300,517,37736.00000000000,0.35503203530
G06007107,G0604404,591,59247.00000000000,0.55741421972
G06007107,G0604406,93,9306.00000000000,0.08755374498
G06007108,G0604300,1938,153447.00000000000,0.90590666234
G06007108,G0604403,33,1224.00000000000,0.00722614163
G06007108,G0604406,113,14714.00000000000,0.08686719603
G06007109,G0604200,76,9327.00000000000,0.08599880135
G06007109,G0604300,13,371.00000000000,0.00342077359
G06007109,G0604403,814,93244.00000000000,0.85974828270
G06007109,G0604406,61,5513.00000000000,0.05083214236
G06007110,G0604200,471,81212.00000000000,0.76519805525
G06007110,G0604403,187,24920.00000000000,0.23480194475
G06007111,G0604100,1384,161601.00000000000,0.97835641982
